File name;Copyright;Copyright CERN;Already CERN SPDX;Copyright added;Oldest year;Copyright line read
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_gtye4_cal_freqcnt.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_reset_inv_sync.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_gte4_drp_arb.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_reset_sync.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_gtwiz_userclk_rx.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_gthe4_cpll_cal_rx.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_gtwiz_userdata_rx.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_gtwiz_buffbypass_rx.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_gtye4_cpll_cal_rx.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_gtwiz_userclk_tx.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_gtwiz_reset.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_gtwiz_userdata_tx.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_gthe3_cal_freqcnt.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_gthe4_cpll_cal_tx.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_bit_sync.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_gthe4_cal_freqcnt.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_gtye4_cpll_cal.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/common/gtwizard_ultrascale_v1_7_gtye4_cpll_cal_tx.v;YES;NO;NO;NO;2013;//  (c) Copyright 2013-2015 Xilinx, Inc. All rights reserved.
./sim/softpll_regs_ng.vh;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./sim/vic_regs.vh;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./sim/minic_regs.vh;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./sim/txtsu_regs.vh;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./sim/wrc_syscon_regs.vh;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./sim/nic_regs.vh;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./sim/wrc_diags_regs.vh;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./sim/tbi_utils.sv;YES;YES;YES;NO;2011;// SPDX-FileCopyrightText: 2011 CERN (home.cern)
./sim/fabric_emu/fabric_demo_tap.sv;YES;YES;YES;NO;2011;// SPDX-FileCopyrightText: 2011 CERN (home.cern)
./sim/fabric_emu/fabric_emu_funcs.sv;YES;YES;YES;NO;2011;// SPDX-FileCopyrightText: 2011 CERN (home.cern)
./sim/fabric_emu/fabric_emu_demo.sv;YES;YES;YES;NO;2011;// SPDX-FileCopyrightText: 2011 CERN (home.cern)
./sim/fabric_emu/fabric_emu_defs.sv;YES;YES;YES;NO;2011;// SPDX-FileCopyrightText: 2011 CERN (home.cern)
./sim/fabric_emu/fabric_emu_tap.sv;YES;YES;YES;NO;2011;// SPDX-FileCopyrightText: 2011 CERN (home.cern)
./sim/fabric_emu/fabric_emu.sv;YES;YES;YES;NO;2000;// SPDX-FileCopyrightText: 2011 CERN (home.cern)
./testbench/top_level/main.sv;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./testbench/wr_endpoint/full_tb/main.sv;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./testbench/mini_bone/main.sv;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./testbench/wrc_core/main.sv;YES;YES;YES;NO;2000;// SPDX-FileCopyrightText: 2000 CERN (home.cern)
./testbench/xwrf_mux/main.sv;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./testbench/nic_bw_throttling/main.sv;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./testbench/wr_minic_with_ep/main.sv;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./testbench/xwrf_loopback/main.sv;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./testbench/wr_minic/main.sv;NO;NO;NO;NO;2025;
./testbench/wr_streamers/streamers-only_multiword-transfer/main.sv;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./testbench/wr_streamers/streamers-only-fixed-latency/main.sv;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./testbench/wr_streamers/streamers_multi_test/main.sv;YES;YES;YES;NO;2017;// SPDX-FileCopyrightText: 2017 CERN (home.cern)
./testbench/wr_streamers/streamers-only_basic-transfer/main.sv;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./testbench/wr_streamers/streamers-on-spec_trigger-distribution/riviera/main.sv;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./testbench/wr_streamers/streamers-on-spec_trigger-distribution/modelsim/main.sv;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./testbench/wr_ep_prbs_checker/main.sv;YES;YES;YES;NO;2025;// SPDX-FileCopyrightText: 2025 CERN (home.cern)
./top/fasec_ref_design/system_top.tcl;YES;YES;YES;NO;2016;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./top/diot_wr_mpsoc/diot_wr_mpsoc.tcl;YES;YES;YES;NO;2019;## SPDX-FileCopyrightText: 2019 CERN (home.cern)
./top/diot_wr_mpsoc/diot_ps_config.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./top/diot_wr_mpsoc/diot_bd.tcl;YES;YES;YES;NO;2019;## SPDX-FileCopyrightText: 2019 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4/create-gth.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe3/create_gthe3.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/build-125.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/altera/wr_arria5_phy/wr_arria5_phy.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/altera/wr_arria2_phy/wr_arria2_phy.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/altera/wr_arria10_phy/wr_arria10_e3p1_phy/wr_arria10_e3p1_phy.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/altera/wr_arria10_phy/wr_arria10_scu4_phy/wr_arria10_scu4_phy.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/altera/wr_arria10_phy/wr_arria10_pex10_phy/wr_arria10_pex10_phy.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/altera/wr_arria10_phy/wr_arria10_ftm10_phy/wr_arria10_ftm10_phy.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/altera/wr_arria10_phy/wr_arria10_ftm4_phy/wr_arria10_ftm4_phy.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/altera/wr_arria5_pll_default/wr_arria5_pll_default.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./syn/diot_wr_mpsoc/build.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./syn/pxie_fmc_ref_design/pxie_fmc.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./syn/vfchd_ref_design/quartus_preflow.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./syn/spec_ref_design/syn_extra_steps.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./syn/svec_ref_design/syn_extra_steps.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./board/fasec/xgui/wrc_board_fasec_v5_0_1.tcl;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./top/fasec_ref_design/fasec_ref_design.xdc;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./top/diot_wr_mpsoc/diot_wr_mpsoc.xdc;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./top/clbv2_ref_design/clbv2_wr_ref_top.xdc;NO;NO;NO;NO;2025;
./top/clbv4_ref_design/clbv4_wr_ref_top.xdc;NO;NO;NO;NO;2025;
./top/clbv3_ref_design/clbv3_wr_ref_top.xdc;NO;NO;NO;NO;2025;
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4/gtwizard_ultrascale_2_ooc.xdc;YES;NO;NO;NO;2013;#  (c) Copyright 2013-2018 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4/gtwizard_ultrascale_2.xdc;YES;NO;NO;NO;2013;#  (c) Copyright 2013-2018 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/gtwizard_ultrascale_2.xdc;YES;NO;NO;NO;2013;#  (c) Copyright 2013-2018 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/phy_ref_clk_100/gtwizard_ultrascale_2_ooc.xdc;YES;NO;NO;NO;2013;#  (c) Copyright 2013-2018 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/xilinx-ip/gthe4_lp/phy_ref_clk_125/gtwizard_ultrascale_2_ooc.xdc;YES;NO;NO;NO;2013;#  (c) Copyright 2013-2018 Xilinx, Inc. All rights reserved.
./syn/pxie_fmc_ref_design/pxie_fmc_ref_design.xdc;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./board/fasec/wrc_board_fasec_ip.xdc;YES;YES;YES;NO;2025;## SPDX-FileCopyrightText: 2025 CERN (home.cern)
./top/pxie_fmc_ref_design/pxie_fmc_ref_top.vhd;YES;YES;YES;NO;2020;-- SPDX-FileCopyrightText: 2020 CERN (home.cern)
./top/clbv2_ref_design/clbv2_wr_ref_top.vhd;YES;NO;NO;NO;2017;-- SPDX-FileCopyrightText: 2017 Nikhef (www.nikhef.nl/en/)
./top/vxs_ref_design/vxs_wr_ref_top.vhd;YES;YES;YES;NO;2018;-- SPDX-FileCopyrightText: 2018 CERN (home.cern)
./top/vfchd_ref_design/vfchd_wr_ref_top.vhd;YES;YES;YES;NO;2017;-- SPDX-FileCopyrightText: 2017 CERN (home.cern)
./top/vfchd_ref_design/vfchd_i2cmux/vfchd_i2cmux_pkg.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./top/spec_1_1/wr_core_demo/spec_top.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./top/spec_1_1/wr_core_demo/spec_reset_gen.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./top/spec_1_1/wr_streamers_demo/timestamp_adder.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./top/spec_1_1/wr_streamers_demo/spec_top.vhd;YES;YES;YES;NO;2016;-- SPDX-FileCopyrightText: 2016 CERN (home.cern)
./top/spec_ref_design/spec_wr_ref_top.vhd;YES;YES;YES;NO;2017;-- SPDX-FileCopyrightText: 2017 CERN (home.cern)
./top/cute_ref_design/cute_wr_ref_top.vhd;YES;YES;YES;NO;2018;-- SPDX-FileCopyrightText: 2018 CERN (home.cern)
./top/cute_ref_design/cute_core_ref_top.vhd;YES;YES;YES;NO;2018;-- SPDX-FileCopyrightText: 2018 CERN (home.cern)
./top/clbv4_ref_design/clbv4_wr_ref_top.vhd;YES;NO;NO;NO;2019;-- SPDX-FileCopyrightText: 2019 Nikhef (www.nikhef.nl/en/)
./top/clbv3_ref_design/clbv3_wr_ref_top.vhd;YES;NO;NO;NO;2017;-- SPDX-FileCopyrightText: 2017 Nikhef (www.nikhef.nl/en/)
./top/svec_ref_design/svec_wr_ref_top.vhd;YES;YES;YES;NO;2017;-- SPDX-FileCopyrightText: 2017 CERN (home.cern)
./platform/xilinx/xwrc_platform_vivado.vhd;YES;YES;YES;NO;2020;-- SPDX-FileCopyrightText: 2020 CERN (home.cern)
./platform/xilinx/wr_xilinx_pkg.vhd;YES;YES;YES;NO;2016;-- SPDX-FileCopyrightText: 2016 CERN (home.cern)
./platform/xilinx/xwrc_platform_xilinx.vhd;YES;YES;YES;NO;2016;-- SPDX-FileCopyrightText: 2016 CERN (home.cern)
./platform/xilinx/wrc_dpram/wrc_platform_dpram_ultrascale.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wrc_serdes/oserdes_8_to_1_ultrascale.vhd;YES;NO;NO;NO;2009;-- (c) Copyright 2009 - 2011 Xilinx, Inc. All rights reserved.
./platform/xilinx/wrc_serdes/xoserdes_8_to_1_7series.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./platform/xilinx/wrc_serdes/oserdes_8_to_1_7series.vhd;YES;NO;NO;NO;2009;-- (c) Copyright 2009 - 2013 Xilinx, Inc. All rights reserved.
./platform/xilinx/wrc_serdes/xoserdes_8_to_1_ultrascale.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./platform/xilinx/wrc_serdes/xoserdes_4_to_1_spartan6.vhd;YES;YES;YES;NO;2012;-- SPDX-FileCopyrightText: 2012 CERN (home.cern)
./platform/xilinx/wrc_serdes/oserdes_8_to_1_spartan6.vhd;YES;NO;NO;NO;2009;-- (c) Copyright 2009 - 2011 Xilinx, Inc. All rights reserved.
./platform/xilinx/wrc_serdes/oserdes_4_to_1_spartan6.vhd;YES;NO;NO;NO;2009;-- (c) Copyright 2009 - 2011 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/whiterabbitgtx_wrapper_gtx_old.vhd;YES;NO;NO;NO;2009;-- (c) Copyright 2009-2010 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/wr_gtx_phy_virtex6_old.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/gtp_bitslide.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/family7-gtx/wr_gtx_phy_family7.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/family7-gtx/whiterabbit_gtxe2_channel_wrapper_gt.vhd;YES;NO;NO;NO;2010;-- (c) Copyright 2010-2012 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/family7-gthe3/wr_gthe3_rx_buffer_bypass.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/family7-gthe3/wr_gthe3_tx_buffer_bypass.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/family7-gthe3/wr_gthe3_reset.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/family7-gthe3/wr_gthe3_phy_family7.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/family7-gthe3/wr_gthe3_phy_family7_xilinx_ip.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/family7-gthe3/gc_reset_synchronizer.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/family7-gthe3/wr_gthe3_wrapper.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/spartan6/whiterabbitgtp_wrapper_tile_spartan6.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/spartan6/wr_gtp_phy_spartan6.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/spartan6/gtp_phase_align.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/family7-gth/wr_gth_phy_family7.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/family7-gth/whiterabbit_gthe2_channel_wrapper_gt.vhd;YES;NO;NO;NO;2010;-- (c) Copyright 2010-2012 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/family7-gth/whiterabbit_gthe2_channel_wrapper_gtrxreset_seq.vhd;YES;NO;NO;NO;2010;-- (c) Copyright 2010-2012 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/family7-gth/whiterabbit_gthe2_channel_wrapper_sync_block.vhd;YES;NO;NO;NO;2010;-- (c) Copyright 2010-2012 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/kintex7/gtwizard_0_common.vhd;YES;NO;NO;NO;2010;-- (c) Copyright 2010-2012 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/virtex6-low-phase-drift/whiterabbitgtx_wrapper_gtx_lp.vhd;YES;NO;NO;NO;2009;-- (c) Copyright 2009-2010 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/virtex6-low-phase-drift/gtx_comma_detect_lp.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/virtex6-low-phase-drift/wr_gtx_phy_virtex6_lp.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/virtex6-low-phase-drift/gtx_tx_reset_lp.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/virtex5/wr_gtp_phy_virtex5.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/virtex5/v5_gtp_comma_detect.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/virtex5/v5_gtp_align_detect.vhd;YES;YES;YES;NO;2000;-- SPDX-FileCopyrightText: 2000 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/virtex5/whiterabbit_gtp_wrapper_tile_virtex5.vhd;YES;NO;NO;NO;2006;-- (c) Copyright 2006-2010 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/family7-gtx-lp/gtx_comma_detect_lp.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/family7-gtx-lp/whiterabbit_gtxe2_channel_wrapper_gt_lp.vhd;YES;NO;NO;NO;2010;-- (c) Copyright 2010-2012 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/family7-gtx-lp/wr_gtx_phy_family7_lp.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/family7-gtp/whiterabbit_gtpe2_channel_wrapper_gt.vhd;YES;NO;NO;NO;2010;-- (c) Copyright 2010-2012 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/family7-gtp/whiterabbit_gtpe2_channel_wrapper.vhd;YES;NO;NO;NO;2010;-- (c) Copyright 2010-2012 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/family7-gtp/whiterabbit_gtpe2_channel_wrapper_gtrxreset_seq.vhd;YES;NO;NO;NO;2010;-- (c) Copyright 2010-2012 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/family7-gtp/wr_gtp_phy_family7.vhd;YES;YES;YES;NO;2009;-- SPDX-FileCopyrightText: 2009 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/family7-gthe4-lp/wr_gthe4_phy_family7_lp.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/common/lpdc_mdio_regs.vhd;YES;YES;YES;NO;2023;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/family7-gthe4/wr_gthe4_phy_family7_xilinx_ip.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/kintex7-lp/gtx_idle_detect_kintex7_lp.vhd;YES;YES;YES;NO;2025;-- SPDX-FileCopyrightText: 2025 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/kintex7-lp/gtx_comma_detect_kintex7_lp.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/kintex7-lp/wr_gtx_phy_kintex7_lp_qpll.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/kintex7-lp/whiterabbit_gtxe2_channel_wrapper_kintex7_lp.vhd;YES;NO;NO;NO;2010;-- (c) Copyright 2010-2012 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/kintex7-lp/wr_gtx_phy_kintex7_lp.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/virtex6/wr_gtx_phy_virtex6.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/virtex6/gtx_reset.vhd;YES;YES;YES;NO;2011;-- SPDX-FileCopyrightText: 2011 CERN (home.cern)
./platform/xilinx/wr_gtp_phy/virtex6/whiterabbitgtx_wrapper_gtx.vhd;YES;NO;NO;NO;2009;-- (c) Copyright 2009-2010 Xilinx, Inc. All rights reserved.
./platform/xilinx/wr_gtp_phy/virtex6/gtp_phase_align_virtex6.vhd;YES;YES;YES;NO;2010;-- SPDX-FileCopyrightText: 2010 CERN (home.cern)
./platform/altera/xwrc_platform_altera.vhd;YES;YES;YES;NO;2016;-- SPDX-FileCopyrightText: 2016 CERN (home.cern)
./platform/altera/wr_altera_pkg.vhd;YES;YES;YES;NO;2016;-- SPDX-FileCopyrightText: 2016 CERN (home.cern)
./platform/altera/wr_arria5_phy/wr_arria5_phy.vhd;YES;NO;NO;NO;2013;-- SPDX-FileCopyrightText: 2013 GSI / Wesley W. Terpstra
./platform/altera/wr_arria2_phy/wr_arria2_phy.vhd;YES;NO;NO;NO;2010;-- SPDX-FileCopyrightText: 2013 GSI / Wesley W. Terpstra
./platform/altera/wr_arria10_phy/wr_arria10_phy.vhd;YES;NO;NO;NO;2018;-- SPDX-FileCopyrightText: 2018 GSI / A. Hahn
./board/pxie-fmc/wr_pxie_fmc_pkg.vhd;YES;YES;YES;NO;2020;-- SPDX-FileCopyrightText: 2020 CERN (home.cern)
./board/pxie-fmc/xwrc_board_pxie_fmc.vhd;YES;YES;YES;NO;2020;-- SPDX-FileCopyrightText: 2020 CERN (home.cern)
./board/pxie-fmc/wrc_board_pxie_fmc.vhd;YES;YES;YES;NO;2020;-- SPDX-FileCopyrightText: 2020 CERN (home.cern)
./board/vxs/wrc_board_vxs.vhd;YES;YES;YES;NO;2018;-- SPDX-FileCopyrightText: 2018 CERN (home.cern)
./board/vxs/xwrc_board_vxs.vhd;YES;YES;YES;NO;2018;-- SPDX-FileCopyrightText: 2018 CERN (home.cern)
./board/vxs/wr_vxs_pkg.vhd;YES;YES;YES;NO;2018;-- SPDX-FileCopyrightText: 2018 CERN (home.cern)
